cbsa_code,cbsa_name,cbsa_name_full,cbsa_type,is_metropolitan,is_micropolitan,lsad_code,aland,awater,intptlat,intptlon,hcv_25,hcv_occupied,hcv_pct_occupied,hcv_reported,hcv_pct_reported,hcv_months_since_report,hcv_pct_movein,hcv_people_per_unit,hcv_people_total,hcv_rent_per_month,hcv_spending_per_month,hcv_hh_income,hcv_person_income,hcv_pct_lt80_median,hcv_pct_lt50_median,hcv_pct_lt30_median,hcv_months_waiting,hcv_months_from_movein,hcv_pct_utility_allow,hcv_ave_util_allow,hcv_pct_overhoused,median_hh_income,median_gross_rent,poverty_rate,unemployment_rate,ba_plus_share,pop_65plus_share,minority_share,rent_burdened_share,severe_rent_burdened_share,hcv_median_gross_rent,hcv_median_hh_income,hcv_high_poverty_rate_share,high_poverty_rate_share,aqv_30,aqv_50,aqv_80,aqv_100,aqv_all,pvn_30,pvn_50,pvn_80,pvn_100,pvn_all,vng_30,vng_50,vng_80,vng_100,vng_all,em_30,em_50,em_80,em_100,em_all,recap_share,rcaa_share,hcv_coi_idx,hcv_coi_edu,hcv_coi_health_env,hcv_coi_eco,renter_coi_idx,renter_coi_edu,renter_coi_health_env,renter_coi_eco
44340,"Statesboro, GA","Statesboro, GA Micro Area",Micropolitan Statistical Area,False,True,M2,2224430120,43122891,32.3517039,-81.7750355,92.0,57.0,62.0,62.0,100.0,5.0,19.0,2.4,146.0,410.0,1352.0,15790.0,6705.0,100.0,92.0,73.0,4.0,138.0,98.0,154.0,37.0,57446.0,971.0,0.2255519953393533,0.0782827724872401,0.3012938661161899,0.1295162671232876,0.3929473458904109,0.4130243103665449,0.2442373094848217,918.8372093023256,52478.395348837206,0.6363636363636364,0.6086956521739131,210.0,555.0,749.0,,899.0,3414.0,5919.0,9059.0,10974.0,15770.0,3328.0,5833.0,8973.0,10888.0,15684.0,3118.0,5278.0,8224.0,,14785.0,0.0697674418604651,0.0,30.86046511627907,48.372093023255815,29.58139534883721,26.627906976744185,28.37793278376665,43.400443880786305,26.2999365884591,25.42454026632847
44420,"Staunton-Stuarts Draft, VA","Staunton-Stuarts Draft, VA Metro Area",Metropolitan Statistical Area,True,False,M1,2595074274,10049475,38.1609584,-79.1276321,735.0,634.0,86.0,615.0,97.0,5.0,7.0,1.9,1164.0,447.0,735.0,18232.0,9633.0,100.0,96.0,69.0,16.0,83.0,91.0,154.0,42.0,73544.0,1068.0,0.086342370687183,0.0347038088405028,0.2771451743714517,0.2147182665468136,0.1694343252747946,0.4247556106292166,0.2028775987883794,1089.2602179836513,59333.52179836512,0.0869565217391304,0.0666666666666666,134.0,533.0,803.0,,845.0,3290.0,6310.0,9540.0,10910.0,14950.0,2556.0,5576.0,8806.0,10176.0,14216.0,2422.0,5043.0,8003.0,,13371.0,0.0,0.0,36.619891008174385,41.09400544959128,56.47547683923706,30.66348773841962,45.07491638795987,49.01538461538462,54.18294314381271,40.165217391304346
44460,"Steamboat Springs, CO","Steamboat Springs, CO Micro Area",Micropolitan Statistical Area,False,True,M2,18402546626,35635155,40.5718455,-107.8253524,54.0,42.0,77.0,47.0,100.0,10.0,-1.0,1.3,60.0,463.0,1408.0,18549.0,14530.0,100.0,100.0,87.0,-1.0,133.0,68.0,106.0,60.0,95400.0,1568.0,0.062747583584218,0.0307195571955719,0.4288907020468977,0.1783970123527722,0.211433496121804,0.4435779816513761,0.218348623853211,1601.8703703703704,89538.12962962964,0.0,0.0,105.0,310.0,714.0,,1070.0,758.0,1243.0,2303.0,2792.0,4140.0,704.0,1189.0,2249.0,2738.0,4086.0,599.0,879.0,1535.0,,3016.0,0.0,0.0,64.70370370370371,66.94444444444444,25.96296296296296,66.96296296296296,62.75,60.429951690821255,32.72222222222222,65.26932367149759
44500,"Stephenville, TX","Stephenville, TX Micro Area",Micropolitan Statistical Area,False,True,M2,2805419712,17166727,32.2362068,-98.2183364,51.0,36.0,71.0,34.0,94.0,9.0,-1.0,2.1,70.0,442.0,575.0,17672.0,8584.0,100.0,100.0,74.0,-1.0,56.0,100.0,72.0,26.0,65115.0,1146.0,0.1656058842467619,0.0569266640270995,0.3205251979146553,0.1483536557519295,0.2783943005891218,0.5131515249314185,0.3154752299499758,1165.25,57860.958333333336,0.25,0.3333333333333333,55.0,250.0,495.0,,570.0,1464.0,2549.0,3718.0,4403.0,5880.0,1416.0,2501.0,3670.0,4355.0,5832.0,1361.0,2251.0,3175.0,,5262.0,0.0,0.0,52.541666666666664,67.41666666666667,29.0625,48.291666666666664,41.829081632653065,63.01020408163265,17.834183673469386,39.02891156462585
44540,"Sterling, CO","Sterling, CO Micro Area",Micropolitan Statistical Area,False,True,M2,4761949509,16363553,40.7280911,-103.0904639,28.0,21.0,77.0,24.0,100.0,7.0,-1.0,1.4,34.0,454.0,1408.0,16923.0,11945.0,100.0,100.0,75.0,-1.0,153.0,88.0,163.0,54.0,51829.0,1013.0,0.1577059012530791,0.0543794521922343,0.2012049788135593,0.1910779245644265,0.2447348267279341,0.4008683068017366,0.1392908827785817,970.8571428571428,51633.607142857145,0.25,0.1428571428571428,69.0,148.0,148.0,,150.0,394.0,1014.0,1644.0,1814.0,2270.0,366.0,986.0,1616.0,1786.0,2242.0,297.0,838.0,1468.0,,2092.0,0.0,0.0,39.107142857142854,40.0,66.35714285714286,33.5,37.0726872246696,40.68281938325991,61.40528634361233,31.438325991189423
44580,"Sterling, IL","Sterling, IL Micro Area",Micropolitan Statistical Area,False,True,M2,1771808919,31883751,41.7506748,-89.9110053,299.0,162.0,54.0,150.0,93.0,7.0,13.0,1.8,264.0,450.0,448.0,16993.0,9655.0,100.0,97.0,73.0,13.0,109.0,91.0,255.0,26.0,67500.0,856.0,0.1197881828316611,0.0435084640415341,0.2045354640188245,0.2177916901741678,0.1909658398092707,0.3980127484064492,0.1574803149606299,818.1733333333333,55257.98,0.2666666666666666,0.2105263157894736,115.0,315.0,360.0,,400.0,1440.0,2725.0,4045.0,4719.0,5925.0,1140.0,2425.0,3745.0,4419.0,5625.0,1025.0,2110.0,3385.0,,5225.0,0.0,0.0,31.753333333333337,35.413333333333334,41.973333333333336,29.72,39.118143459915615,39.73586497890295,46.54177215189873,37.381434599156115
44620,"Stevens Point-Plover, WI","Stevens Point-Plover, WI Micro Area",Micropolitan Statistical Area,False,True,M2,2074252977,56835087,44.4762457,-89.4980699,311.0,217.0,70.0,218.0,100.0,5.0,7.0,1.3,282.0,447.0,540.0,18189.0,14061.0,100.0,99.0,70.0,3.0,80.0,94.0,114.0,34.0,76070.0,940.0,0.1008537965289717,0.03202184119208,0.3403446201443795,0.1833916873729388,0.1095267675626835,0.3714381121994657,0.1626224398931433,953.5359477124184,70695.18300653595,0.2,0.2,28.0,223.0,278.0,,379.0,1820.0,3949.0,6059.0,7144.0,8870.0,1514.0,3643.0,5753.0,6838.0,8564.0,1486.0,3420.0,5475.0,,8185.0,0.0,0.0,61.49673202614379,66.76470588235294,68.83986928104575,55.111111111111114,60.76775648252536,67.1803833145434,69.53213077790305,53.48534385569335
44660,"Stillwater, OK","Stillwater, OK Micro Area",Micropolitan Statistical Area,False,True,M2,1773885851,31991880,36.0792253,-96.9752553,722.0,658.0,91.0,621.0,94.0,6.0,4.0,2.0,1266.0,375.0,656.0,14952.0,7334.0,100.0,97.0,74.0,43.0,105.0,93.0,207.0,39.0,49809.0,917.0,0.2260428179622579,0.0573485479210539,0.3970272721240406,0.1315262980282505,0.2651978980861013,0.5262399799599199,0.314629258517034,908.1305555555556,45540.81527777778,0.5454545454545454,0.5217391304347826,190.0,625.0,1319.0,,1440.0,4759.0,7629.0,10384.0,11874.0,15460.0,4039.0,6909.0,9664.0,11154.0,14740.0,3849.0,6284.0,8345.0,,13300.0,0.0069444444444444,0.0,38.895833333333336,76.925,17.141666666666666,28.505555555555556,43.120957309184995,76.59411384217336,21.79269081500647,31.898124191461836
44700,"Stockton-Lodi, CA","Stockton-Lodi, CA Metro Area",Metropolitan Statistical Area,True,False,M1,3605878834,89000661,37.9349815,-121.272244,5347.0,4324.0,81.0,4566.0,100.0,5.0,7.0,2.4,10930.0,657.0,1427.0,22994.0,9606.0,99.0,92.0,74.0,23.0,121.0,97.0,307.0,20.0,92179.0,1734.0,0.1241120300349711,0.0756514687995282,0.2274954113976406,0.1351127632836427,0.7319454582395835,0.5046127440463419,0.2403454194378888,1654.704881241818,74803.56442865157,0.2242424242424242,0.2138728323699422,140.0,664.0,1933.0,,2939.0,16617.0,31081.0,50489.0,60513.0,95055.0,11270.0,25734.0,45142.0,55166.0,89708.0,11130.0,25070.0,43209.0,,86769.0,0.0725640546100617,0.0,25.951000561062276,23.66729006919768,40.628763792781,26.499719468861045,32.244595234338014,26.77502498553469,40.80790068907475,34.5006575140708
44740,"Storm Lake, IA","Storm Lake, IA Micro Area",Micropolitan Statistical Area,False,True,M2,1488981868,13798140,42.7415219,-95.1414324,98.0,78.0,80.0,80.0,100.0,5.0,36.0,2.4,192.0,420.0,481.0,18800.0,7833.0,99.0,95.0,74.0,5.0,37.0,94.0,116.0,38.0,71719.0,894.0,0.0778748548053128,0.0554792639384784,0.2222818174852501,0.1625307184503445,0.4792078253746447,0.2830282038594755,0.1474517565561603,880.1326530612245,67946.90816326531,0.0,0.0,145.0,215.0,215.0,,219.0,264.0,713.0,1268.0,1762.0,2250.0,166.0,615.0,1170.0,1664.0,2152.0,21.0,400.0,955.0,,1933.0,0.0,0.0,27.948979591836736,14.63265306122449,42.03061224489796,33.60204081632653,27.615555555555556,14.011111111111113,41.22,33.526666666666664
44780,"Sturgis, MI","Sturgis, MI Micro Area",Micropolitan Statistical Area,False,True,M2,1296650393,52801553,41.9114878,-85.5228695,34.0,30.0,88.0,31.0,100.0,5.0,6.0,1.2,37.0,372.0,891.0,14290.0,11973.0,100.0,100.0,71.0,-1.0,73.0,90.0,84.0,16.0,66425.0,849.0,0.1140679348278329,0.0590255346639012,0.1692827004219409,0.187029473994981,0.164608243533599,0.3411347517730496,0.151241134751773,821.78125,53745.8125,0.2222222222222222,0.1111111111111111,45.0,164.0,284.0,,284.0,1360.0,2334.0,3494.0,4219.0,5985.0,1328.0,2302.0,3462.0,4187.0,5953.0,1283.0,2138.0,3178.0,,5669.0,0.0,0.0,25.96875,31.40625,37.90625,24.15625,28.17794486215539,28.147869674185465,38.22389306599833,28.238930659983293
44860,"Sulphur Springs, TX","Sulphur Springs, TX Micro Area",Micropolitan Statistical Area,False,True,M2,1987637219,65631763,33.1489673,-95.5654337,204.0,182.0,89.0,162.0,89.0,5.0,6.0,1.7,278.0,415.0,635.0,16714.0,9740.0,100.0,98.0,71.0,10.0,80.0,98.0,120.0,21.0,70888.0,1109.0,0.1187674618525682,0.0400571459970328,0.2187549065787407,0.1872221045945373,0.2954954478085962,0.3856613102595797,0.153522867737948,1076.0441176470588,66858.0343137255,0.4,0.2,25.0,84.0,179.0,,174.0,800.0,1434.0,2249.0,2534.0,4120.0,596.0,1230.0,2045.0,2330.0,3916.0,571.0,1146.0,1866.0,,3742.0,0.0,0.0,30.818627450980394,39.76960784313726,13.181372549019608,33.627450980392155,29.353155339805824,37.13592233009709,11.983009708737864,33.439320388349515
44900,"Summerville, GA","Summerville, GA Micro Area",Micropolitan Statistical Area,False,True,M2,811512398,570806,34.4741785,-85.3452894,13.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,-4.0,50285.0,790.0,0.211972522080471,0.0539348370927318,0.1197298984281904,0.1867710496884486,0.1895270810033551,0.4625,0.1677631578947368,680.5384615384615,37178.53846153846,1.0,0.5555555555555556,0.0,79.0,79.0,,79.0,655.0,1404.0,2234.0,2484.0,3000.0,642.0,1391.0,2221.0,2471.0,2987.0,642.0,1312.0,2142.0,,2908.0,0.0,0.0,11.153846153846152,19.846153846153847,23.615384615384617,9.538461538461538,12.625,20.655,21.135,11.541666666666666
44940,"Sumter, SC","Sumter, SC Metro Area",Metropolitan Statistical Area,True,False,M1,1722544863,44046815,33.9161395,-80.3823757,917.0,845.0,92.0,814.0,96.0,5.0,14.0,1.9,1587.0,344.0,659.0,14046.0,7204.0,99.0,95.0,70.0,12.0,90.0,100.0,181.0,56.0,56693.0,1057.0,0.1655631737437346,0.0686788360744623,0.2354857692362895,0.1776653139174027,0.5636190021484841,0.4384021996486672,0.160849308790957,929.0869086908692,40063.68646864686,0.4230769230769231,0.4230769230769231,75.0,305.0,655.0,,725.0,2687.0,4765.0,7350.0,8730.0,13890.0,1778.0,3856.0,6441.0,7821.0,12981.0,1703.0,3551.0,5786.0,,12256.0,0.3355335533553355,0.0,12.006600660066006,11.77117711771177,25.937293729372936,13.071507150715073,19.12095032397408,13.49424046076314,27.70266378689705,22.47336213102952
44980,"Sunbury, PA","Sunbury, PA Micro Area",Micropolitan Statistical Area,False,True,M2,1522937236,55812859,40.8855143,-76.7126486,1315.0,799.0,61.0,777.0,97.0,6.0,14.0,1.8,1384.0,408.0,486.0,16968.0,9526.0,100.0,97.0,67.0,15.0,79.0,75.0,215.0,15.0,62262.0,863.0,0.1197084357713583,0.0355651800694525,0.2259182779550716,0.2222007491050311,0.1121816993824944,0.37437335372589,0.1811538788342255,839.5266409266409,53052.6555984556,0.1428571428571428,0.1379310344827586,123.0,533.0,583.0,,579.0,3054.0,5699.0,8454.0,9848.0,12210.0,1759.0,4404.0,7159.0,8553.0,10915.0,1636.0,3871.0,6576.0,,10336.0,0.0,0.0,28.494208494208493,31.403861003861003,44.0,24.873359073359072,41.14250614250614,49.02170352170352,53.64168714168714,34.27354627354627
45000,"Susanville, CA","Susanville, CA Micro Area",Micropolitan Statistical Area,False,True,M2,11762091407,462950203,40.7152866,-120.6212225,112.0,112.0,100.0,103.0,92.0,5.0,15.0,1.8,188.0,464.0,714.0,17861.0,9785.0,100.0,99.0,77.0,12.0,86.0,98.0,166.0,31.0,67403.0,1000.0,0.1396011396011396,0.0831981681137296,0.1308570149921682,0.1651073922782975,0.3869745684543418,0.4024473147518694,0.2161794697484704,924.1428571428572,66544.01785714286,0.2222222222222222,0.2222222222222222,4.0,49.0,49.0,,104.0,509.0,1014.0,1814.0,2044.0,2790.0,397.0,902.0,1702.0,1932.0,2678.0,393.0,853.0,1653.0,,2574.0,0.0,0.0,28.964285714285715,21.919642857142858,40.205357142857146,31.142857142857142,25.310035842293907,20.13978494623656,30.60394265232975,29.159498207885303
45020,"Sweetwater, TX","Sweetwater, TX Micro Area",Micropolitan Statistical Area,False,True,M2,2362061742,5052159,32.3123379,-100.4181078,35.0,30.0,85.0,33.0,100.0,6.0,27.0,2.6,85.0,345.0,826.0,13883.0,5390.0,100.0,100.0,73.0,25.0,59.0,79.0,179.0,9.0,50747.0,913.0,0.2250906763388094,0.0598444045481747,0.160499048424614,0.1953092569530925,0.4622249896222499,0.3972310969116081,0.1671991480298189,851.0571428571428,46673.71428571428,1.0,0.6,40.0,125.0,150.0,,150.0,440.0,914.0,1424.0,1533.0,1960.0,405.0,879.0,1389.0,1498.0,1925.0,365.0,754.0,1239.0,,1775.0,0.0,0.0,14.514285714285714,24.2,7.857142857142857,17.085714285714285,16.823979591836736,26.321428571428573,7.459183673469388,20.198979591836736
45060,"Syracuse, NY","Syracuse, NY Metro Area",Metropolitan Statistical Area,True,False,M1,6176717858,1020674126,43.0065163,-76.1961336,8058.0,6310.0,78.0,6384.0,100.0,6.0,8.0,2.1,13451.0,451.0,896.0,17848.0,8471.0,100.0,97.0,79.0,23.0,108.0,76.0,142.0,19.0,75492.0,1077.0,0.1388445103172159,0.0541561291225763,0.3510402578343069,0.1871574168583659,0.2152953184747338,0.4656982379111832,0.2571084928243633,1018.395726602524,54268.806666666664,0.2528089887640449,0.2390243902439024,666.0,3089.0,4761.0,,4870.0,25264.0,41218.0,58171.0,66502.0,85005.0,17245.0,33199.0,50152.0,58483.0,76986.0,16579.0,30110.0,45391.0,,72116.0,0.1803217358772914,0.0,32.522259633370744,28.67464771168475,73.83501683501683,28.64708816560669,43.292747485442035,39.45197341332863,74.94617963649198,39.662313981530495
45140,"Tahlequah, OK","Tahlequah, OK Micro Area",Micropolitan Statistical Area,False,True,M2,1940228930,69661251,35.9043668,-94.9967964,55.0,48.0,87.0,48.0,100.0,5.0,40.0,1.5,72.0,333.0,746.0,13458.0,8972.0,100.0,100.0,75.0,36.0,68.0,100.0,115.0,33.0,53218.0,831.0,0.1821437818244584,0.0514394869695729,0.2917785614909244,0.1778607484043219,0.5512702849276209,0.3678788824722959,0.1885437802403621,793.2592592592592,52991.61111111111,0.5,0.3846153846153846,143.0,446.0,535.0,,580.0,1350.0,2500.0,3864.0,4419.0,5975.0,1296.0,2446.0,3810.0,4365.0,5921.0,1153.0,2000.0,3275.0,,5341.0,0.0,0.0,23.074074074074073,42.68518518518518,10.38888888888889,22.74074074074074,27.11213389121339,47.23849372384937,10.939748953974895,27.03682008368201
45180,"Talladega-Sylacauga, AL","Talladega-Sylacauga, AL Micro Area",Micropolitan Statistical Area,False,True,M2,3594194083,100865012,33.1860858,-86.1977569,547.0,532.0,97.0,544.0,100.0,5.0,17.0,2.4,1283.0,329.0,620.0,14541.0,6166.0,99.0,95.0,72.0,4.0,60.0,100.0,124.0,18.0,57722.0,779.0,0.1727666002884021,0.0676067270375161,0.1621494618766105,0.2004686764271087,0.377065516146341,0.3401307444628744,0.1652844179919992,647.1139705882352,29430.529411764703,0.4666666666666667,0.4444444444444444,80.0,123.0,158.0,,194.0,2534.0,4673.0,6593.0,7310.0,9835.0,1990.0,4129.0,6049.0,6766.0,9291.0,1910.0,4006.0,5891.0,,9097.0,0.7316176470588235,0.0,6.323529411764706,14.253676470588236,24.94301470588235,5.474264705882353,17.130147432638537,22.405693950177938,27.356888662938484,16.812913065582105
45220,"Tallahassee, FL","Tallahassee, FL Metro Area",Metropolitan Statistical Area,True,False,M1,6188259522,1115064917,30.3463661,-84.2670012,3491.0,2432.0,70.0,2243.0,92.0,7.0,5.0,2.5,5599.0,500.0,851.0,19287.0,7726.0,99.0,90.0,70.0,18.0,128.0,96.0,247.0,29.0,65261.0,1252.0,0.1872700605524282,0.0548972343925196,0.4143714811101324,0.1588977101575064,0.4684808413958594,0.5345540018564542,0.3041889990118873,1146.2367583212736,46793.336211859525,0.4069767441860465,0.3725490196078431,454.0,1439.0,2979.0,,3234.0,17582.0,28182.0,43144.0,49662.0,64645.0,14108.0,24708.0,39670.0,46188.0,61171.0,13654.0,23269.0,36691.0,,57937.0,0.3077144502014968,0.0,27.72279792746114,46.40529648819804,43.44905008635578,20.587219343696027,40.74530126073169,56.50916544202955,52.26111841596411,32.814525485343026
45300,"Tampa-St. Petersburg-Clearwater, FL","Tampa-St. Petersburg-Clearwater, FL Metro Area",Metropolitan Statistical Area,True,False,M1,6516032324,3648763998,28.1205405,-82.525188,23611.0,20525.0,87.0,21581.0,100.0,5.0,7.0,2.3,49558.0,527.0,1605.0,20071.0,8740.0,99.0,93.0,74.0,28.0,110.0,92.0,219.0,20.0,74392.0,1628.0,0.1201019777360314,0.045977465712989,0.3493961691756367,0.2034123613977827,0.4163281831796074,0.5478822203952377,0.2763618647422429,1487.4478060939448,60807.80089494993,0.1754916792738275,0.1623711340206185,1384.0,6207.0,18852.0,,30383.0,80618.0,145191.0,237704.0,286168.0,423552.0,57119.0,121692.0,214205.0,262669.0,400053.0,55735.0,115485.0,195353.0,,369670.0,0.1143878462913315,0.0004255500234052,33.81841780501298,39.37316481552406,37.460147240308096,32.215966636878164,45.12122478467815,47.69558165231188,39.546173787398,44.32371467966153
45340,"Taos, NM","Taos, NM Micro Area",Micropolitan Statistical Area,False,True,M2,5704119616,3383128,36.5771832,-105.6388781,456.0,300.0,66.0,281.0,94.0,5.0,7.0,1.4,407.0,327.0,638.0,13458.0,9292.0,100.0,99.0,77.0,6.0,123.0,80.0,80.0,37.0,58950.0,1034.0,0.1545950042262963,0.0761279338440958,0.3853534796514834,0.305097993804823,0.5954028312537996,0.4905226881102814,0.2935094773118897,953.3639053254436,62744.72311827957,0.3,0.3,52.0,215.0,504.0,,679.0,340.0,950.0,1324.0,1673.0,2675.0,-32.0,578.0,952.0,1301.0,2303.0,-84.0,363.0,448.0,,1624.0,0.0,0.0,31.997311827956988,23.1747311827957,26.02956989247312,38.72043010752688,27.213084112149534,21.080373831775702,18.04859813084112,35.66355140186916
45380,"Taylorville, IL","Taylorville, IL Micro Area",Micropolitan Statistical Area,False,True,M2,1837552893,16227346,39.5455242,-89.2795927,239.0,207.0,87.0,206.0,100.0,5.0,20.0,2.2,445.0,432.0,641.0,17453.0,8079.0,100.0,97.0,71.0,6.0,48.0,97.0,257.0,44.0,62611.0,785.0,0.1018949886678418,0.0457450173995571,0.1713959090352345,0.2026656330132983,0.0897489414991949,0.2953398634609676,0.1727515583259127,775.9872340425532,56519.57021276596,0.0,0.0,200.0,390.0,480.0,,490.0,1020.0,1584.0,2414.0,2689.0,3120.0,785.0,1349.0,2179.0,2454.0,2885.0,585.0,959.0,1699.0,,2395.0,0.0,0.0,32.4,42.54468085106383,40.88510638297873,28.119148936170212,33.94711538461539,43.030448717948715,40.67467948717949,29.889423076923077
45460,"Terre Haute, IN","Terre Haute, IN Metro Area",Metropolitan Statistical Area,True,False,M1,3795165822,50448749,39.392389,-87.3470958,1215.0,1071.0,88.0,1048.0,98.0,6.0,10.0,2.0,2090.0,370.0,657.0,14876.0,7460.0,100.0,98.0,75.0,10.0,77.0,89.0,224.0,28.0,56594.0,892.0,0.1693829998168764,0.0506735816836379,0.228733375778155,0.1804183287003835,0.1263580272524137,0.473250839505037,0.2365334192005152,848.7867219917013,45726.01244813278,0.3333333333333333,0.3137254901960784,309.0,657.0,876.0,,946.0,6094.0,10511.0,15506.0,17229.0,21450.0,4889.0,9306.0,14301.0,16024.0,20245.0,4580.0,8649.0,13425.0,,19299.0,0.0,0.0,25.470539419087135,48.39917012448133,35.2746887966805,19.17842323651452,34.07995337995338,53.24941724941725,40.62027972027972,27.451515151515153
45500,"Texarkana, TX-AR","Texarkana, TX-AR Metro Area",Metropolitan Statistical Area,True,False,M1,5284182325,218349567,33.4783728,-94.2071619,3048.0,2483.0,81.0,2381.0,96.0,6.0,10.0,2.3,5360.0,364.0,601.0,15047.0,6684.0,100.0,95.0,74.0,17.0,75.0,99.0,125.0,15.0,55646.0,950.0,0.1862194981583793,0.054215625644197,0.205813521358765,0.1772570678624159,0.3683217586263466,0.4457419683834778,0.2042325344212136,857.203125,40173.00598205384,0.358974358974359,0.3260869565217391,210.0,889.0,1019.0,,1030.0,5124.0,8286.0,11869.0,13957.0,18905.0,2115.0,5277.0,8860.0,10948.0,15896.0,1905.0,4388.0,7841.0,,14866.0,0.3443004320372216,0.0,11.780990362246593,19.044200731139913,12.142239946826187,12.864739115985378,21.27664638984396,26.524993387992595,17.095212906638455,23.21343559904787
45520,"The Dalles, OR","The Dalles, OR Micro Area",Micropolitan Statistical Area,False,True,M2,6167114402,35722739,45.1645359,-121.1650693,537.0,378.0,70.0,436.0,100.0,5.0,9.0,1.7,743.0,452.0,1060.0,18382.0,10787.0,100.0,91.0,70.0,23.0,90.0,88.0,108.0,27.0,64175.0,1008.0,0.1162513000269635,0.0766366739062984,0.2244962716166904,0.2141081651099728,0.2915787887918047,0.3869463869463869,0.2333916083916083,1033.890977443609,60616.5,0.125,0.125,15.0,19.0,23.0,,59.0,669.0,1293.0,2118.0,2527.0,3655.0,137.0,761.0,1586.0,1995.0,3123.0,122.0,742.0,1563.0,,3064.0,0.0,0.0,32.23872180451128,18.36842105263158,53.33458646616541,34.661654135338345,30.785225718194255,17.819425444596444,47.611491108071135,33.97400820793434
45580,"Thomaston, GA","Thomaston, GA Micro Area",Micropolitan Statistical Area,False,True,M2,837774876,10585407,32.8818367,-84.2922831,36.0,22.0,62.0,24.0,100.0,6.0,-1.0,1.6,38.0,375.0,1352.0,14463.0,9134.0,100.0,96.0,75.0,-1.0,193.0,100.0,140.0,63.0,55429.0,849.0,0.1932939579588392,0.0389238694905552,0.1548123643130363,0.1860572977987084,0.3355096507188982,0.4558432131623518,0.3014759254778611,863.0857142857143,45341.68571428571,0.5,0.375,25.0,120.0,120.0,,120.0,1215.0,2025.0,2560.0,2880.0,3685.0,1180.0,1990.0,2525.0,2845.0,3650.0,1155.0,1870.0,2405.0,,3530.0,0.0,0.0,13.714285714285714,24.02857142857143,14.085714285714284,13.942857142857145,17.640434192673,25.8561736770692,16.238805970149254,18.46132971506106
45620,"Thomasville, GA","Thomasville, GA Micro Area",Micropolitan Statistical Area,False,True,M2,2587644027,34672359,30.8630101,-84.0581945,98.0,61.0,62.0,66.0,100.0,6.0,17.0,2.2,145.0,398.0,1352.0,15851.0,7215.0,100.0,92.0,67.0,8.0,121.0,97.0,143.0,24.0,60262.0,945.0,0.1880244570946658,0.049749347717745,0.2043555537396065,0.1901509355220143,0.433609236975725,0.4107896027464443,0.2068661108386464,990.1397849462364,54804.30107526882,0.4615384615384615,0.3636363636363636,10.0,169.0,169.0,,169.0,2094.0,4164.0,6159.0,6862.0,10220.0,2001.0,4071.0,6066.0,6769.0,10127.0,1991.0,3902.0,5897.0,,9958.0,0.0,0.0,21.946236559139784,26.021505376344088,22.419354838709676,22.483870967741936,22.05675146771037,23.811643835616437,24.55821917808219,23.407045009784735
45660,"Tiffin, OH","Tiffin, OH Micro Area",Micropolitan Statistical Area,False,True,M2,1427151722,4576816,41.1199923,-83.1275469,204.0,155.0,76.0,181.0,100.0,10.0,-1.0,2.0,361.0,386.0,555.0,14569.0,7305.0,100.0,98.0,73.0,24.0,102.0,97.0,167.0,41.0,66025.0,856.0,0.1191712834718374,0.0358439860546194,0.2059369701536722,0.1924046010589739,0.12183677195545,0.3691218607786954,0.1884375526714984,856.0742574257425,55817.36633663366,0.0,0.0,50.0,355.0,435.0,,440.0,1395.0,2525.0,4175.0,4540.0,6130.0,1193.0,2323.0,3973.0,4338.0,5928.0,1143.0,1968.0,3538.0,,5488.0,0.0,0.0,41.836633663366335,54.93564356435643,64.71782178217822,29.504950495049503,45.27977161500816,53.54323001631322,64.3278955954323,36.27814029363785
45700,"Tifton, GA","Tifton, GA Micro Area",Micropolitan Statistical Area,False,True,M2,1414930059,32276404,31.5927137,-83.5729942,89.0,55.0,62.0,60.0,100.0,6.0,10.0,2.1,128.0,344.0,1352.0,13831.0,6483.0,100.0,98.0,75.0,4.0,162.0,100.0,157.0,55.0,49785.0,762.0,0.2070588235294117,0.0443620381815684,0.1899272760191918,0.1653135359390198,0.4695396708815531,0.3730441943453197,0.1516607191874828,718.3977272727273,44557.60227272727,0.5,0.4666666666666667,40.0,250.0,355.0,,370.0,1134.0,2493.0,4438.0,5158.0,6865.0,1046.0,2405.0,4350.0,5070.0,6777.0,1006.0,2155.0,3995.0,,6407.0,0.1818181818181818,0.0,12.806818181818182,32.28409090909091,18.056818181818183,9.988636363636363,17.427530954115078,37.06991988346686,16.147123088128186,14.935178441369263
